date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_poids_lourds_kmh,vitesse_vehicules_legers_kmh
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,92,48.89088,2.20696,13727,Rueil-Malmaison vers La-Garenne-Colombes,MORPHO,2012-09-28T00:00:00Z,Radar fixe,NANTERRE,RD131(face au 60 av Joliot-Curie),,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,92,48.89787,2.2633,13728,Province vers Paris,MORPHO,2014-07-01T00:00:00Z,Radar fixe,COURBEVOIE,RD908-boulevard de Verdun,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,92,48.8089,2.19792,13729,MEUDON VERS CHAVILLE,MORPHO,2012-10-12T00:00:00Z,Radar fixe,CHAVILLE,RD181,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,28,48.416,1.5321,13730,Chartres vers Orléans,MORPHO,2012-05-21T00:00:00Z,Radar fixe,GELLAINVILLE,RN154,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,78,48.805,2.1339,13731,Versailles centre vers Ville-d'Avray,MORPHO,2012-09-04T00:00:00Z,Radar fixe,VERSAILLES,RD185,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,78,48.805,2.1339,13732,VILLE D AVRAY vers VERSAILLES,MORPHO,2012-09-04T00:00:00Z,Radar fixe,VERSAILLES,RD185,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,78,48.78,2.1314,13733,Versailles vers Toussus le Noble,MORPHO,2012-06-14T00:00:00Z,Radar fixe,BUC,RD938,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,08,49.408,4.3686,13734,DOUBLE SENS,MORPHO,2012-09-26T00:00:00Z,Radar fixe,JUNIVILLE,RD985,,,80
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,57,49.27277,6.17428,13735,THIONVILLE vers METZ,MORPHO,2003-11-06T00:00:00Z,Radar fixe,RICHEMONT,A31,,,110
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,08,49.874,4.3912,13736,DOUBLE SENS,MORPHO,2012-08-10T00:00:00Z,Radar fixe,GIRONDELLE,RD8043,,,80
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,52,47.9818,4.8942,13737,DOUBLE SENS,MORPHO,2013-04-15T00:00:00Z,Radar fixe,LATRECEY ORMOY SUR AUBE,RD65,,,80
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,52,48.454,4.9626,13738,DOUBLE SENS,MORPHO,2013-04-22T00:00:00Z,Radar fixe,RACHECOURT SUZEMONT,RD2,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,59,50.777,3.101,13739,BOUSBECQUE vers HALLUIN,MORPHO,2012-07-06T00:00:00Z,Radar fixe,HALLUIN,face au n°248 de la rue de la Lys,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,64,43.48705,-1.53663,13740,BIARRITZ VERS BAYONNE,MORPHO,2012-06-21T00:00:00Z,Radar fixe,ANGLET,Bd du B.A.B (hauteur n°4 de la rue Marie BLANQUE),,,70
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,64,43.44979,-1.56904,13741,ST JEAN DE LUZ vers BAYONNE,MORPHO,2012-08-01T00:00:00Z,Radar fixe,BIDART,RD810,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,80,49.898,2.9226,13742,DOUBLE SENS,MORPHO,2012-10-12T00:00:00Z,Radar fixe,PERONNE,RD1017,,,80
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,83,43.11,5.8124,13743,SANARY SUR MER Vers LA SEYNE SUR MER,MORPHO,2012-08-01T00:00:00Z,Radar fixe,SIX FOURS LES PLAGES,n° 322 Promenade Général Charles De Gaulle (RD559),,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,83,43.10086,5.823865,13744,La Seyne sur Mer vers Sanary su Mer,MORPHO,2012-07-05T00:00:00Z,Radar fixe,SIX FOURS LES PLAGES,au niveau du n° 986 de l'avenue de la mer,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,83,43.49302,6.48663,13745,DOUBLE SENS,MORPHO,2012-09-21T00:00:00Z,Radar fixe,TRANS EN PROVENCE,RD555,,,70
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,91,48.59435,2.31103,13746,BRETIGNY SUR ORGE vers LE PLESSIS PATE,MORPHO,2013-09-13T00:00:00Z,Radar fixe,BRETIGNY SUR ORGE,RD19,,,90
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,51,48.731,3.6112,13747,PARIS Vers NANCY,MORPHO,2012-08-01T00:00:00Z,Radar fixe,LA NOUE,RN4,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,51,48.731,3.6124,13748,NANCY Vers PARIS,MORPHO,2012-08-01T00:00:00Z,Radar fixe,LA NOUE,RN4,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,77,48.844561,2.81354,13749,BAILLY ROMAINVILLIERS vers CHESSY,MORPHO,2013-10-07T00:00:00Z,Radar fixe,BAILLY ROMAINVILLIERS,RD344P,,,90
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,75,48.875971,2.288479,13750,Place C. De Gaulle vers Place de la Porte Maillot,MORPHO,2014-01-02T00:00:00Z,Radar fixe,PARIS,Avenue de la Grande Armée,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,34,43.6003649,3.9190434,13751,NIMES vers BEZIERS,MORPHO,2012-08-01T00:00:00Z,Radar fixe,MONTPELLIER,A709,,,90
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,70,47.467,6.0976,13752,VESOUL vers BESANCON,MORPHO,2012-08-01T00:00:00Z,Radar fixe,QUENOCHE,RN57,,,90
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,70,47.662,6.3759,13753,POMOY VERS GENEVREUILLE,MORPHO,2012-11-20T00:00:00Z,Radar fixe,GENEVREUILLE,RN19,,,80
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,70,47.624,6.2074,13754,VESOUL vers LURE,MORPHO,2013-06-10T00:00:00Z,Radar fixe,COLOMBE LES VESOUL,RN19,,,80
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,89,47.854,3.6523,13755,Pontigny vers Auxerre,MORPHO,2012-09-29T00:00:00Z,Radar fixe,VILLENEUVE ST SALVES,RN 77,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,33,44.959,-0.7102,13756,DOUBLE SENS,MORPHO,2012-06-15T00:00:00Z,Radar fixe,LE PIAN MEDOC,RD1,,,50
2018-09-05T12:20:11Z,2018-09-05T12:20:11Z,28,48.8465,1.53482,13757,DOUBLE SENS,MORPHO,2012-08-24T00:00:00Z,Radar fixe,BERCHERES SUR VESGRE,RD933,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,22,48.43,-2.5088,13758,Lamballe vers La Malhoure,MORPHO,2013-08-09T00:00:00Z,Radar fixe,LAMBALLE,RD14,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,63,45.784,3.1353,13759,RIOM vers ISSOIRE,MORPHO,2013-12-16T00:00:00Z,Radar fixe,CLERMONT FERRAND,RD769 - Rue Louis BLERIOT,,,50
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,63,45.784,3.1353,13760,ISSOIRE vers RIOM,MORPHO,2013-12-16T00:00:00Z,Radar fixe,CLERMONT FERRAND,RD769 - Rue Louis BLERIOT,,,50
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,02,49.525,3.754,13761,LAON vers REIMS,MORPHO,2013-12-20T00:00:00Z,Radar fixe,FESTIEUX,RD1044,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,02,49.036,3.2523,13762,MONTREUIL AUX LIONS vers CHATEAU THIERRY,MORPHO,2013-06-28T00:00:00Z,Radar fixe,COUPRU,RD 1003 (ex RN 3),,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,02,49.892,3.9117,13763,LAON vers LA CAPELLE,MORPHO,2013-09-13T00:00:00Z,Radar fixe,ETREAUPONT,RN2 (Rue le Monvinage),,,50
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,74,46.181,6.2291,13764,CHAMONIX MONT BLANC vers MACON,MORPHO,2013-01-23T00:00:00Z,Radar fixe,ETREMBIERES,A40,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,78,48.877,2.1067,13765,VERSAILLES vers ST GERMAIN EN LAYE,MORPHO,2013-06-03T00:00:00Z,Radar fixe,LE PORT MARLY,RN186,,,50
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,57,49.399,6.2804,13766,SIERCK LES BAINS vers THIONVILLE,MORPHO,2013-10-04T00:00:00Z,Radar fixe,KOENIGSMACKER,RD654,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,57,49.2385,6.06709,13767,STE MARIE AUX CHENES vers ROMBAS,MORPHO,2013-11-15T00:00:00Z,Radar fixe,ROMBAS,RD181,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,14,49.1422,0.41131,13768,PARIS vers LISIEUX,MORPHO,2014-02-03T00:00:00Z,Radar fixe,L HOTELLERIE,RD613,,,50
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,75,48.837,2.3352,13769,PLACE DENFERT ROCHEREAU vers RUE CASSINI,MORPHO,2014-01-17T00:00:00Z,Radar fixe,PARIS,Avenue Denfert-Rochereau - Face aux numéros 69/71,,,50
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,75,48.840788,2.390433,13770,DOUBLE SENS,MORPHO,2014-01-27T00:00:00Z,Radar fixe,PARIS,Face au n° 167/169 de l'avenue Daumesnil,,,50
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,75,48.8470894,2.3606053,13771,quai saint Bernard vers quai de la Tournelle,MORPHO,2014-01-27T00:00:00Z,Radar fixe,PARIS,Vis à vis du n° 5 quai Saint Bernard,,,50
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,972,14.60795,-61.04224,13772,FORT DE FRANCE vers LE LAMENTIN,MORPHO,2014-06-16T00:00:00Z,Radar fixe,FORT DE FRANCE,RN9,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,972,14.60745,-61.04235,13773,LE LAMENTIN vers FORT DE FRANCE,MORPHO,2014-06-16T00:00:00Z,Radar fixe,FORT DE FRANCE,RN9,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,95,49.054,1.9596,13774,La Villeneuve vers Sagy,MORPHO,2014-02-14T00:00:00Z,Radar fixe,SAGY,RD28,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,65,42.749,0.1912,13775,FRANCE vers ESPAGNE,MORPHO,2014-10-15T00:00:00Z,Radar fixe,ARAGNOUET,Tunnel de Bielsa - RD173,,,
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,65,42.74837,0.19117,13776,ESPAGNE vers FRANCE,MORPHO,2014-10-15T00:00:00Z,Radar fixe,ARAGNOUET,Tunnel de Bielsa - RD173,,,
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,26,44.341,4.793,13777,DOUBLE SENS,MORPHO,2014-11-17T00:00:00Z,Radar fixe,ST RESTITUT,RD59,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,02,49.93826,3.24409,13778,ST QUENTIN vers CAMBRAI,MORPHO,2014-11-17T00:00:00Z,Radar fixe,BELLENGLISE,RD1044,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,02,49.618,3.4578,13779,LAON vers ST QUENTIN,MORPHO,2014-09-02T00:00:00Z,Radar fixe,FOURDRAIN,RD1044,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,17,46.06,-0.9395,13780,DOUBLE SENS,MORPHO,2015-03-03T00:00:00Z,Radar fixe,CIRE D AUNIS,RD5,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,77,48.298,2.9475,13781,MONTEREAU FAULT YONNE VERS THOURY FEROTTES,MORPHO,2015-08-05T00:00:00Z,Radar fixe,THOURY FEROTTES,RD219,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,83,43.252,6.0651,13782,CUERS vers ROCBARON,MORPHO,2015-06-24T00:00:00Z,Radar fixe,CUERS,RD43,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,34,43.71891,3.79439,13783,GANGES vers MONTPELLIER,MORPHO,2015-09-18T00:00:00Z,Radar fixe,LES MATELLES,RD986,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,34,43.277,3.2855,13784,BEZIERS vers SERIGNAN,MORPHO,2015-08-17T00:00:00Z,Radar fixe,SERIGNAN,RD64,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,34,43.586,3.9189,13785,MONTPELLIER vers LATTES,MORPHO,2015-10-12T00:00:00Z,Radar fixe,LATTES,"Av Frêche, 160 m en amont du chemin de Soriech",,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,74,46.264828,6.31718,13786,ANNEMASSE vers THONON-LES-BAINS,MORPHO,2016-01-22T00:00:00Z,Radar fixe,LOISIN,D1206,,,80
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,74,45.901,6.8611,13787,France vers Italie,MORPHO,2015-09-07T00:00:00Z,Radar fixe,CHAMONIX MONT BLANC,RN205 (tunnel du Mont Blanc) Point Métrique 2052m,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,74,45.85587,6.91082,13788,France vers Italie,MORPHO,2015-09-07T00:00:00Z,Radar fixe,CHAMONIX MONT BLANC,RN205 -tunnel du Mont Blanc- Point Métrique 6245m,,,70
2018-09-05T12:20:13Z,2018-09-05T12:20:13Z,74,45.863,6.9024,13789,Italie vers France,MORPHO,2015-09-07T00:00:00Z,Radar fixe,CHAMONIX MONT BLANC,RN205 -tunnel du Mont Blanc- Point Métrique 5324m,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,74,45.889,6.8748,13790,Italie vers France,MORPHO,2015-09-07T00:00:00Z,Radar fixe,CHAMONIX MONT BLANC,RN205 -tunnel du Mont Blanc- Point Métrique 1726m,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,44,47.203266,-1.622631,13791,ORVAULT vers BOUGUENAIS,MORPHO,2016-02-15T00:00:00Z,Radar fixe,ST HERBLAIN,RN844,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,44,47.180606,-1.60916,13792,ST SEBASTIEN SUR LOIRE vers ST HERBLAIN,MORPHO,2016-03-18T00:00:00Z,Radar fixe,BOUGUENAIS,RN 844,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,57,49.12731,6.1618,13793,METZ vers THIONVILLE,MORPHO,2003-11-06T00:00:00Z,Radar fixe,METZ,A31,,,90
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,51,48.91581,4.42415,13794,CHALONS EN CHAMPAGNE vers VITRY LE FRANCOIS,MORPHO,2015-10-23T00:00:00Z,Radar fixe,SARRY,RN44,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,35,47.9247787,-1.717421,13795,DOUBLE SENS,MORPHO,2016-01-15T00:00:00Z,Radar fixe,BOURG DES COMPTES,RD48,,,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,78,48.90546,2.0739,13796,CONFLANS STE HONORINE vers ST GERMAIN EN LAYE,MORPHO,2016-04-15T00:00:00Z,Radar fixe,ST GERMAIN EN LAYE,N184,,,50
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,75,48.816346,2.359291,13797,PARIS vers PROVINCE,MORPHO,2017-04-14T00:00:00Z,Radar fixe,PARIS,A6B,,,50
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,40,43.57649,-0.65743,13798,DOUBLE SENS,MORPHO,2017-08-18T00:00:00Z,Radar fixe,CASTAIGNOS SOUSLENS,RD933S,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,49,47.48393,-0.54887,13799,ANGERS VERS NANTES,MORPHO,2003-11-14T00:00:00Z,Radar fixe,ANGERS,RD323,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,25,46.81268,6.36369,13800,PONTARLIER VERS JOUGNE,MORPHO,2003-11-25T00:00:00Z,Radar fixe,TOUILLON ET LOUTELET,RN57,,,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,25,46.8127,6.3637,13801,JOUGNE VERS PONTARLIER,MORPHO,2003-11-22T00:00:00Z,Radar fixe,LES HOPITAUX VIEUX,RN57,,,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,69,45.67995,4.84948,13802,CORBAS vers Autoroute A7,MORPHO,2003-11-28T00:00:00Z,Radar fixe,FEYZIN,RD301,,,50
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,92,48.88743,2.2516,13803,PROVINCE VERS PARIS,MORPHO,2003-11-25T00:00:00Z,Radar fixe,PUTEAUX,RN1014,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,91,48.70775,2.19009,13804,PARIS VERS LES ULIS,MORPHO,2003-11-14T00:00:00Z,Radar fixe,ORSAY,RN118,,,90
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,92,48.8869,2.24157,13805,ST GERMAIN EN LAYE VERS PARIS,MORPHO,2003-12-04T00:00:00Z,Radar fixe,PUTEAUX,RN13,,,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,79,46.299,-0.0571,13806,POITIERS vers MELLE,PARIFEX,2011-12-05T00:00:00Z,Radar discriminant,CHEY,RD950,,50,70
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,43,45.361,4.2526,13807,ST FERREOL D AUROURE vers ST ETIENNE,PARIFEX,2011-10-31T00:00:00Z,Radar discriminant,ST FERREOL D AUROURE,RN88,,70,90
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,87,45.767,1.2911,13808,LIMOGES vers LE VIGEN,PARIFEX,2011-07-05T00:00:00Z,Radar discriminant,LE VIGEN,RD704,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,03,46.364,3.0229,13809,MONTMARAULT vers MOULINS,PARIFEX,2011-10-31T00:00:00Z,Radar discriminant,DEUX CHAISES,RN79,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,03,46.517,3.4723,13810,MOULINS vers DOMPIERRE,PARIFEX,2011-07-05T00:00:00Z,Radar discriminant,MONTBEUGNY,RN79,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,03,46.456,3.9043,13811,DOMPIERRE SUR BESBRE vers MOLINET,PARIFEX,2011-07-05T00:00:00Z,Radar discriminant,MOLINET,RN79,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,03,46.48,3.8307,13812,MOLINET vers DOMPIERRE SUR BESBRE,PARIFEX,2012-05-29T00:00:00Z,Radar discriminant,COULANGES,RN79,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,71,46.36857,4.55662,13813,MOULINS vers MACON,PARIFEX,2012-06-19T00:00:00Z,Radar discriminant,BRANDON,RN79,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,71,46.413,4.4365,13814,MACON vers MOULINS,PARIFEX,2011-10-31T00:00:00Z,Radar discriminant,VEROSVRES,RN79,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,51,48.726,3.8492,13815,PARIS vers NANCY,PARIFEX,2011-12-05T00:00:00Z,Radar discriminant,LINTHES,RN4,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,64,43.16,-0.471,13816,OLORON STE MARIE vers PAU,PARIFEX,2013-04-02T00:00:00Z,Radar discriminant,BUZIET,RN134,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,64,43.16,-0.4795,13817,GAN vers OLORON STE MARIE,PARIFEX,2012-02-09T00:00:00Z,Radar discriminant,OGEU LES BAINS,RN134,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,64,43.357,-1.7352,13818,ESPAGNE vers  BAYONNE,PARIFEX,2012-01-26T00:00:00Z,Radar discriminant,URRUGNE,RD810,,80,80
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,86,46.619,0.3449,13819,NANTES vers LIMOGES,PARIFEX,2012-03-21T00:00:00Z,Radar discriminant,POITIERS,RN147,,80,90
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,86,46.618,0.356,13820,LIMOGES vers NANTES,PARIFEX,2012-03-28T00:00:00Z,Radar discriminant,POITIERS,RN147,,80,90
2018-09-05T12:20:14Z,2018-09-05T12:20:14Z,88,48.054,6.587,13821,EPINAL vers REMIREMONT,PARIFEX,2012-02-10T00:00:00Z,Radar discriminant,ST NABORD,RN57,,80,110
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,57,49.377,6.0908,13822,ANGEVILLERS vers THIONVILLE,PARIFEX,2012-07-30T00:00:00Z,Radar discriminant,THIONVILLE,RD14,,70,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,24,45.41358,0.85801,13823,ST JEAN DE COLE vers THIVIERS,PARIFEX,2011-10-10T00:00:00Z,Radar discriminant,ST ROMAIN ET ST CLEMENT,RD707,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,24,45.415,0.8791,13824,THIVIERS vers ST JEAN DE COLE,PARIFEX,2012-02-17T00:00:00Z,Radar discriminant,ST ROMAIN ET ST CLEMENT,RD707,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,27,48.716,0.8628,13825,VERNEUEIL SUR AVRE vers ALENCON,PARIFEX,2011-12-12T00:00:00Z,Radar discriminant,PULLAY,RN12,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,27,48.967,0.9336,13826,LE NEUBOURG vers BRETEUIL,PARIFEX,2011-12-12T00:00:00Z,Radar discriminant,CONCHES EN OUCHE,RD840,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,27,49.085,0.5739,13827,BRIONNE vers BROGLIE,PARIFEX,2011-12-12T00:00:00Z,Radar discriminant,BERNAY,RD438,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,28,48.416,1.4759,13828,CHARTRES vers DREUX,PARIFEX,2012-03-28T00:00:00Z,Radar discriminant,LUISANT,RN123,,80,110
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,37,47.372,0.6533,13829,FONDETTES vers JOUE LES TOURS,PARIFEX,2012-02-10T00:00:00Z,Radar discriminant,JOUE LES TOURS,RD37,,80,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,37,47.56,0.6094,13830,NEUILLE PONT PIERRE vers BEAUMONT LA RONCE,PARIFEX,2012-03-07T00:00:00Z,Radar discriminant,NEUILLE PONT PIERRE,RD766,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,37,47.321,0.7027,13831,TOURS vers CHAMBRAY LES TOURS,PARIFEX,2012-02-10T00:00:00Z,Radar discriminant,CHAMBRAY LES TOURS,RD37,,80,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,37,47.372,0.6534,13832,JOUE LES TOURS vers FONDETTES,PARIFEX,2012-03-07T00:00:00Z,Radar discriminant,JOUE LES TOURS,RD37,,80,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,37,47.593,0.7401,13833,ST LAURENT EN GATINES vers BEAUMONT LA RONCE,PARIFEX,2012-08-10T00:00:00Z,Radar discriminant,ST LAURENT EN GATINES,RD766,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,45,48.108,1.891,13834,ARTENAY vers PARIS,PARIFEX,2012-03-30T00:00:00Z,Radar discriminant,RUAN,RD2020,,80,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,45,47.94,2.356,13835,MONTARGIS vers CHATEAUNEUF SUR LOIRE,PARIFEX,2012-02-10T00:00:00Z,Radar discriminant,SURY AUX BOIS,RD2060,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,45,47.93,2.3378,13836,CHATEAUNEUF SUR LOIRE vers MONTARGIS,PARIFEX,2012-02-10T00:00:00Z,Radar discriminant,SURY AUX BOIS,RD2060,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,45,47.934,1.9303,13837,MONTARGIS vers ORLEANS,PARIFEX,2012-05-02T00:00:00Z,Radar discriminant,FLEURY LES AUBRAIS,Tangentielle Est,,70,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,95,48.977,2.4732,13838,A1 vers GONESSE,PARIFEX,2013-02-18T00:00:00Z,Radar discriminant,GONESSE,RD170,,80,110
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,95,48.997,2.4822,13839,PARIS vers PROVINCE,PARIFEX,2013-10-04T00:00:00Z,Radar discriminant,LE THILLAY,D317,,80,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,89,48.173,3.3941,13840,TROYES vers SENS,PARIFEX,2013-02-28T00:00:00Z,Radar discriminant,MALAY LE PETIT,RD660,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,89,47.964,3.813,13841,TONNERRE vers SAINT FLORENTIN,PARIFEX,2011-11-25T00:00:00Z,Radar discriminant,PERCEY,RD905,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,89,47.792,3.6229,13842,CHABLIS vers AUXERRE,PARIFEX,2011-12-05T00:00:00Z,Radar discriminant,VENOY,RN65,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,89,47.921,4.0192,13843,TONNERRE vers TROYES,PARIFEX,2011-12-05T00:00:00Z,Radar discriminant,MOLOSMES,RD944,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,89,48.176,3.1904,13844,SENS vers NEMOURS,PARIFEX,2011-12-05T00:00:00Z,Radar discriminant,VILLEROY,RD81,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,69,45.796,4.9344,13845,MARSEILLE vers PARIS,PARIFEX,2012-03-22T00:00:00Z,Radar discriminant,VAULX EN VELIN,RN346,,80,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,10,48.344,4.2055,13846,TROYES vers BRIENNE LE CHATEAU,PARIFEX,2012-03-21T00:00:00Z,Radar discriminant,MESNIL SELLIERES,RD960,,80,80
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,10,48.332771,4.093514,13847,LA CHAPELLE ST LUC vers PARRES AUX TERTRES,PARIFEX,2012-05-29T00:00:00Z,Radar discriminant,LAVAU,RD610,,80,110
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,30,43.736,4.4634,13848,NIMES vers ARLES,PARIFEX,2013-06-07T00:00:00Z,Radar discriminant,BELLEGARDE,A54,,90,130
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,30,43.937,4.604,13849,ORANGE vers NIMES,PARIFEX,2014-03-24T00:00:00Z,Radar discriminant,FOURNES,A9,,90,130
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,31,43.584,1.4965,13850,TOULOUSE vers MONTPELLIER,PARIFEX,2013-02-05T00:00:00Z,Radar discriminant,TOULOUSE,A61,,80,90
2018-09-05T12:20:16Z,2018-09-05T12:20:16Z,31,43.634,1.421,13851,TOULOUSE vers BORDEAUX,PARIFEX,2013-02-05T00:00:00Z,Radar discriminant,TOULOUSE,A620,,80,90
